market_id,event_id,strict_sensitivity
1.259410070,35752830,True
1.259410600,35752857,True
1.259411147,35752874,True
1.259411370,35752890,True
1.259411440,35752906,True
1.259411609,35752935,True
1.259411747,35752954,True
1.259411801,35753001,True
1.259411803,35753006,True
1.259412352,35753047,True
1.259412517,35753061,True
1.259413000,35753077,True
1.259413223,35753093,True
1.259413530,35753122,True
1.259414027,35753145,True
1.259414160,35753151,True
1.259414203,35753156,True
1.259414246,35753162,True
1.259416227,35753243,True
1.259416261,35753248,True
1.259416511,35753275,True
1.259416599,35753288,True
1.259416734,35753307,True
1.259419892,35753438,True
1.259419949,35753468,True
1.259423626,35752847,False
1.259423627,35752923,False
1.259423628,35752836,False
1.259423629,35752914,False
1.259423630,35752919,False
1.259423670,35752844,False
1.259423671,35752898,False
1.259423672,35752922,False
1.259423733,35752921,False
1.259423736,35752920,False
1.259423847,35752843,False
1.259424229,35753555,False
1.259424230,35753610,False
1.259424231,35753556,False
1.259424232,35753644,False
1.259424242,35753604,False
1.259424524,35753548,False
1.259424525,35753768,False
1.259424526,35753769,False
1.259424527,35753607,False
1.259424576,35753510,False
1.259424577,35753783,False
1.259424578,35753784,False
1.259424579,35753781,False
1.259424580,35753782,False
1.259424581,35753780,False
1.259433203,35753509,False
1.259434374,35754660,False
1.259434485,35754647,False
1.259434486,35754643,False
1.259434487,35754645,False
1.259434488,35754642,False
1.259434489,35754640,False
1.259434492,35754644,False
1.259434495,35754646,False
1.259436001,35754732,True
1.259436162,35755146,True
1.259437255,35755227,True
1.259437256,35755232,True
1.259437439,35755265,True
1.259437572,35755286,True
1.259437723,35755305,True
1.259437757,35755310,True
1.259437859,35755319,True
1.259438003,35755341,True
1.259438046,35755353,True
1.259438178,35755366,True
1.259438180,35755380,True
1.259438232,35755373,True
1.259438389,35755405,True
1.259438436,35755422,True
1.259438493,35755451,True
1.259438494,35755444,True
1.259438774,35755459,True
1.259439676,35755505,True
1.259439690,35755513,True
1.259440010,35755523,True
1.259440053,35755528,True
1.259440461,35755549,True
1.259441701,35755710,True
1.259442000,35755730,True
1.259442383,35755752,True
1.259442917,35755785,True
1.259442918,35755771,True
1.259442919,35755778,True
1.259442977,35755792,True
1.259442978,35755802,True
1.259443059,35755797,True
1.259443506,35755812,True
1.259443646,35755950,True
1.259444365,35756203,True
1.259444503,35756277,True
1.259444546,35756287,True
1.259444682,35756310,True
1.259444743,35756317,True
1.259444796,35756333,True
1.259444797,35756340,True
1.259444908,35756356,True
1.259445165,35756410,True
1.259445257,35756422,True
1.259445385,35756427,True
1.259446587,35756508,True
1.259447142,35756532,True
1.259447603,35756547,True
1.259448647,35756581,True
1.259448690,35756997,True
1.259448769,35757117,True
1.259448814,35757141,True
1.259449220,35757227,True
1.259449263,35756266,False
1.259449264,35756530,False
1.259449265,35755707,False
1.259449266,35755706,False
1.259449267,35756488,False
1.259449268,35755519,False
1.259449270,35755520,False
1.259449271,35756285,False
1.259449281,35757154,False
1.259449282,35757183,False
1.259449283,35756573,False
1.259449284,35756438,False
1.259449285,35756448,False
1.259449621,35757272,False
1.259450680,35757422,False
1.259450682,35757426,False
1.259450683,35757427,False
1.259450684,35757428,False
1.259450685,35757429,False
1.259450686,35757389,False
1.259452503,35757526,False
1.259453552,35757629,False
1.259454060,35757687,False
1.259454842,35758278,False
1.259454843,35758277,False
1.259454845,35758252,False
1.259454847,35758259,False
1.259454849,35758258,False
1.259454850,35758251,False
1.259458211,35758492,False
1.259458217,35758493,False
1.259463034,35758794,True
1.259464120,35758939,True
1.259464517,35758688,False
1.259464941,35759218,True
1.259465071,35759233,True
1.259466498,35759261,False
1.259466611,35759256,False
1.259468100,35759324,True
1.259468680,35759356,True
1.259470962,35759645,True
1.259471113,35759364,False
1.259471756,35759668,True
1.259471908,35759697,True
1.259471914,35759702,True
1.259472167,35759982,True
1.259472212,35760038,True
1.259472342,35760054,True
1.259472393,35760071,True
1.259472438,35760086,True
1.259473224,35760143,True
1.259473498,35760157,True
1.259473780,35760029,False
1.259473781,35760030,False
1.259473782,35760031,False
1.259473783,35760032,False
1.259473787,35760175,False
1.259473788,35760188,False
1.259474890,35760334,True
1.259475001,35760315,False
1.259475112,35760298,False
1.259476377,35760583,True
1.259476624,35760608,True
1.259477913,35760367,False
1.259477914,35760432,False
1.259477915,35760622,False
1.259477920,35760517,False
1.259481752,35761169,False
1.259481776,35761168,False
1.259482137,35761238,False
1.259482138,35761233,False
1.259487542,35761645,True
1.259487543,35761630,True
1.259487544,35761637,True
1.259487789,35761686,True
1.259487790,35761664,True
1.259487931,35761650,True
1.259488191,35761669,True
1.259488193,35761657,True
1.259488755,35761676,True
1.259488756,35761755,True
1.259488788,35761681,True
1.259489252,35761705,True
1.259489443,35761793,True
1.259489467,35761691,True
1.259489859,35761712,True
1.259490024,35761847,True
1.259490230,35761698,True
1.259490445,35761722,True
1.259490560,35761854,True
1.259490644,35761717,True
1.259490971,35761729,True
1.259491158,35761859,True
1.259491333,35761750,True
1.259491510,35761736,True
1.259491623,35761864,True
1.259491907,35761781,True
1.259492051,35761760,True
1.259492378,35761869,True
1.259492505,35761798,True
1.259492720,35761767,True
1.259492997,35761889,True
1.259493139,35761805,True
1.259493178,35761774,True
1.259493517,35761906,True
1.259493607,35761826,True
1.259493732,35761786,True
1.259494059,35761913,True
1.259494418,35761812,True
1.259494625,35761925,True
1.259494663,35761874,True
1.259495030,35761819,True
1.259495272,35761932,True
1.259495577,35761879,True
1.259495744,35761833,True
1.259495949,35761958,True
1.259496076,35761894,True
1.259496421,35761884,True
1.259496574,35761972,True
1.259496743,35761918,True
1.259496790,35761901,True
1.259497200,35761977,True
1.259497419,35761939,True
1.259497763,35761984,True
1.259497982,35761965,True
1.259498289,35761946,True
1.259498438,35761991,True
1.259498614,35762003,True
1.259498669,35761996,True
1.259498693,35762034,True
1.259499117,35762010,True
1.259499320,35762015,True
1.259499543,35762044,True
1.259499721,35762027,True
1.259499923,35762020,True
1.259500123,35762039,True
1.259500124,35762054,True
1.259500416,35762049,True
1.259500572,35762080,True
1.259500728,35762073,True
1.259500775,35762061,True
1.259500928,35762114,True
1.259501263,35762085,True
1.259501431,35762066,True
1.259501624,35762131,True
1.259501785,35762090,True
1.259501923,35762107,True
1.259502313,35762150,True
1.259502357,35762095,True
1.259502655,35762119,True
1.259502681,35762167,True
1.259502969,35762100,True
1.259503038,35762136,True
1.259503332,35762184,True
1.259503503,35762126,True
1.259503641,35762157,True
1.259503835,35762189,True
1.259504076,35762143,True
1.259504081,35762162,True
1.259504385,35762199,True
1.259504578,35762179,True
1.259504731,35762174,True
1.259504897,35762225,True
1.259505033,35762194,True
1.259505225,35762206,True
1.259505389,35762237,True
1.259505633,35762232,True
1.259505701,35762213,True
1.259505813,35762242,True
1.259506096,35762247,True
1.259506243,35762220,True
1.259506317,35762266,True
1.259506569,35762259,True
1.259506656,35762252,True
1.259506950,35762273,True
1.259507096,35762278,True
1.259507107,35762288,True
1.259507348,35762317,True
1.259507491,35762283,True
1.259507530,35762303,True
1.259507645,35762334,True
1.259507996,35762293,True
1.259508147,35762322,True
1.259508410,35762348,True
1.259508627,35762298,True
1.259508647,35762327,True
1.259508709,35762372,True
1.259509046,35762310,True
1.259509251,35762355,True
1.259509290,35762382,True
1.259509588,35762341,True
1.259509633,35762387,True
1.259509797,35762362,True
1.259510082,35762394,True
1.259510129,35762367,True
1.259510366,35762377,True
1.259518689,35762982,True
1.259521602,35763242,True
1.259521757,35763273,True
1.259522098,35763611,True
1.259522728,35763636,True
1.259524159,35763753,True
1.259524293,35763780,True
1.259524300,35763774,True
1.259524468,35763806,True
1.259524580,35763901,True
1.259525168,35764536,False
1.259526070,35764685,True
1.259526186,35764653,False
1.259526187,35764656,False
1.259526436,35760334,True
1.259527043,35764765,True
1.259529879,35765044,False
1.259529881,35765048,False
1.259533170,35765153,False
1.259533171,35765123,False
1.259533172,35765122,False
1.259534131,35765619,False
1.259546540,35767248,True
1.259546541,35767253,True
1.259546542,35767263,True
1.259546587,35767258,True
1.259546588,35767283,True
1.259546594,35767268,True
1.259546672,35767273,True
1.259546673,35767288,True
1.259546679,35767293,True
1.259546758,35767298,True
1.259546759,35767278,True
1.259546765,35767303,True
1.259546927,35767325,True
1.259547092,35767330,True
1.259547159,35767319,True
1.259547257,35767357,True
1.259547260,35767367,True
1.259547263,35767372,True
1.259547288,35767362,True
1.259547328,35767377,True
1.259547373,35767382,True
1.259547405,35767402,True
1.259547410,35767387,True
1.259547482,35767407,True
1.259547539,35767392,True
1.259547615,35767397,True
1.259547747,35767417,True
1.259547750,35767422,True
1.259547799,35767427,True
1.259547898,35767449,True
1.259547899,35767434,True
1.259547900,35767444,True
1.259547935,35767439,True
1.259547959,35767464,True
1.259547970,35767459,True
1.259548022,35767454,True
1.259548045,35767469,True
1.259548055,35767485,True
1.259548110,35767474,True
1.259548130,35767479,True
1.259548136,35767495,True
1.259548196,35767510,True
1.259548211,35767490,True
1.259548222,35767505,True
1.259548280,35767515,True
1.259548303,35767500,True
1.259548359,35767520,True
1.259548379,35767525,True
1.259548455,35767530,True
1.259549020,35767558,True
1.259549479,35765980,False
1.259549700,35767416,False
1.259551505,35767657,False
1.259551730,35767778,True
1.259551731,35767773,True
1.259551732,35767783,True
1.259551784,35767788,True
1.259551790,35767798,True
1.259551791,35767793,True
1.259551869,35767803,True
1.259551875,35767813,True
1.259551876,35767818,True
1.259551954,35767808,True
1.259552162,35767826,True
1.259552171,35767831,True
1.259552173,35767856,True
1.259552207,35767836,True
1.259552213,35767851,True
1.259552245,35767861,True
1.259552295,35767841,True
1.259552301,35767871,True
1.259552333,35767866,True
1.259552380,35767846,True
1.259552765,35767889,True
1.259552856,35767920,True
1.259552857,35767925,True
1.259552906,35767930,True
1.259553244,35767962,True
1.259553260,35767973,True
1.259553288,35767983,True
1.259553308,35767968,True
1.259553317,35767978,True
1.259553372,35767998,True
1.259553393,35767988,True
1.259553404,35767993,True
1.259553455,35768003,True
1.259553487,35768014,True
1.259553536,35768009,True
1.259553890,35768073,True
1.259553967,35768094,True
1.259554002,35768063,True
1.259554025,35768104,True
1.259554052,35768130,True
1.259554089,35768068,True
1.259554112,35768109,True
1.259554168,35768078,True
1.259554193,35768114,True
1.259554252,35768099,True
1.259554330,35768119,True
1.259554406,35768124,True
1.259554480,35768135,True
1.259554638,35768149,True
1.259554639,35768154,True
1.259554642,35768159,True
1.259554674,35768169,True
1.259554680,35768164,True
1.259554691,35768179,True
1.259554759,35768174,True
1.259554764,35768184,True
1.259554776,35768189,True
1.259554845,35768194,True
1.259554850,35768199,True
1.259555196,35768213,True
1.259561307,35768975,True
1.259562708,35769115,True
1.259563339,35769179,True
1.259563340,35769169,True
1.259563385,35769174,True
1.259563392,35769184,True
1.259564148,35769251,True
1.259564193,35769267,True
1.259564221,35769272,True
1.259564393,35769684,True
1.259564396,35769689,True
1.259564484,35768275,False
1.259564487,35769750,True
1.259565354,35769840,True
1.259565355,35769835,True
1.259565415,35769845,True
1.259565503,35769912,True
1.259565726,35770389,True
1.259565991,35770403,True
1.259566001,35770413,True
1.259566032,35770408,True
1.259566966,35770500,True
1.259567671,35770754,True
1.259568155,35770950,True
1.259568198,35770956,True
1.259569628,35771046,True
1.259569629,35771051,True
1.259569724,35771071,True
1.259571771,35771160,True
1.259571847,35771173,True
1.259572094,35771193,True
1.259572578,35771236,True
1.259573787,35771318,True
1.259575262,35771401,False
1.259575351,35771439,False
1.259575352,35771437,False
1.259575356,35771475,False
1.259575357,35771505,False
1.259579263,35772235,True
1.259585088,35772430,True
1.259585089,35772435,True
1.259585094,35772445,True
1.259585147,35772440,True
1.259585226,35772450,True
1.259585298,35772455,True
1.259586694,35772544,True
1.259586898,35772556,True
1.259586899,35772561,True
1.259586901,35772571,True
1.259586939,35772576,True
1.259586944,35772566,True
1.259587021,35772586,True
1.259587027,35772581,True
1.259587623,35772643,True
1.259587624,35772628,True
1.259587627,35772653,True
1.259587658,35772633,True
1.259587736,35772638,True
1.259587815,35772648,True
1.259587877,35772658,True
1.259596976,35773824,True
1.259597026,35773829,True
1.259597093,35773834,True
1.259598220,35773681,False
1.259598221,35773844,False
1.259598222,35773706,False
1.259598223,35773753,False
1.259598440,35773712,False
1.259598441,35773707,False
1.259598442,35773903,False
1.259598445,35773885,False
1.259598447,35773904,False
1.259598450,35773751,False
1.259598669,35773754,False
1.259598670,35773749,False
1.259599570,35774003,True
1.259599573,35774008,True
1.259599580,35774023,True
1.259599622,35774018,True
1.259599627,35774013,True
1.259599889,35773933,False
1.259600583,35774164,False
1.259600584,35774122,False
1.259600587,35774203,False
1.259600597,35774235,False
1.259600598,35774231,False
1.259600600,35774234,False
1.259600602,35774233,False
1.259600997,35774250,False
1.259601021,35774259,False
1.259601022,35774260,False
1.259601228,35774284,False
1.259601275,35774309,False
1.259601323,35774308,False
1.259601324,35774288,False
1.259601371,35774307,False
1.259601372,35774278,False
1.259602002,35774675,False
1.259602003,35774652,False
1.259602335,35774701,False
1.259602537,35774700,False
1.259602668,35774703,False
1.259605083,35774853,False
